,belongs_to_collection,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genres,original_language,revenue,title,vote_average,vote_count
109,,Drama,Family,Fantasy,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,0.0,A Little Princess,7.4,207.0
110,,Adventure,Drama,Romance,War,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",en,160638883.0,Legends of the Fall,7.2,636.0
111,,Adventure,Comedy,Family,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,0.0,Major Payne,6.1,164.0
112,,Drama,Horror,Science Fiction,Romance,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",en,112006296.0,Mary Shelley's Frankenstein,6.1,272.0
113,,Fantasy,Drama,Family,,,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",en,46264384.0,Miracle on 34th Street,6.4,199.0
114,,Crime,Drama,,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,17381942.0,Murder in the First,6.9,140.0
115,,Drama,Thriller,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,106683817.0,Nell,6.1,128.0
116,,Crime,Thriller,Drama,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",en,50282766.0,Natural Born Killers,6.9,927.0
117,"{'id': 300546, 'name': 'Once were Warriors Collection', 'poster_path': None, 'backdrop_path': None}",Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,2201126.0,Once Were Warriors,7.6,106.0
118,,Action,Drama,Science Fiction,Thriller,,,,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,189859560.0,Outbreak,6.4,522.0
119,,Thriller,Crime,Drama,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",fr,45284974.0,Leon: The Professional,8.2,4293.0
120,,Thriller,Crime,,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,213928762.0,Pulp Fiction,8.3,8670.0
121,,History,Drama,,,,,,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",en,0.0,Quiz Show,7.1,262.0
122,,Action,Western,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",en,18552460.0,The Quick and the Dead,6.2,431.0
123,"{'id': 131, 'name': 'Three Colors Collection', 'poster_path': '/rVdd23QuT5rHX7lZvuAkRRUkeCZ.jpg', 'backdrop_path': '/AeHExfHIl70SZCea907KfEoSkfJ.jpg'}",Drama,Mystery,Romance,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",fr,0.0,Three Colors: Red,7.8,246.0
124,"{'id': 131, 'name': 'Three Colors Collection', 'poster_path': '/rVdd23QuT5rHX7lZvuAkRRUkeCZ.jpg', 'backdrop_path': '/AeHExfHIl70SZCea907KfEoSkfJ.jpg'}",Drama,Music,Mystery,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]",fr,0.0,Three Colors: Blue,7.7,311.0
125,"{'id': 131, 'name': 'Three Colors Collection', 'poster_path': '/rVdd23QuT5rHX7lZvuAkRRUkeCZ.jpg', 'backdrop_path': '/AeHExfHIl70SZCea907KfEoSkfJ.jpg'}",Comedy,Drama,Mystery,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",fr,0.0,Three Colors: White,7.3,218.0
126,"{'id': 144200, 'name': 'Swan Princess Series', 'poster_path': '/3qBPAUFUMOOT9KqUEYXWAKy93Ge.jpg', 'backdrop_path': '/wxKt5KHvMYUSLHvyPf2xj64y3dJ.jpg'}",Animation,,,,,,,"[{'id': 16, 'name': 'Animation'}]",en,9771658.0,The Swan Princess,6.5,251.0
127,,Action,Thriller,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,170362582.0,The Specialist,5.5,317.0
128,,Action,Adventure,Science Fiction,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",en,196567262.0,Stargate,6.8,942.0
129,"{'id': 53159, 'name': 'The Santa Clause Collection', 'poster_path': '/1h8iA6i2DpPhsHC65nUB2voVnm5.jpg', 'backdrop_path': '/jQiwVHJN1rsS4DqhF7hlYZTYCH.jpg'}",Fantasy,Drama,Comedy,Family,,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,189833357.0,The Santa Clause,6.3,501.0
130,,Drama,Crime,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",en,28341469.0,The Shawshank Redemption,8.5,8358.0
131,,Crime,Thriller,,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,Shallow Grave,7.0,247.0
132,,Crime,Comedy,,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",en,0.0,Swimming with Sharks,6.7,104.0
133,,Action,Comedy,Fantasy,Science Fiction,,,,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",en,4064495.0,Tank Girl,5.5,140.0
134,"{'id': 115570, 'name': 'Star Trek: The Next Generation Collection', 'poster_path': '/sddV6vaUC6x37icJS3opIXTXB07.jpg', 'backdrop_path': '/r7MMQenUURHhAVHFymtOb8AX4Bm.jpg'}",Science Fiction,Action,Adventure,Thriller,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",en,120000000.0,Star Trek: Generations,6.4,461.0
135,,Thriller,Horror,Science Fiction,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",en,0.0,Village of the Damned,5.6,165.0
136,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,32648673.0,Tommy Boy,6.8,321.0
137,,Romance,Drama,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",en,10032765.0,What's Eating Gilbert Grape,7.5,943.0
138,,Action,Crime,Science Fiction,Thriller,,,,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,24048000.0,Virtuosity,5.4,163.0
139,,Comedy,Drama,Romance,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,182057016.0,While You Were Sleeping,6.5,340.0
140,,Drama,Comedy,Romance,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,15119639.0,Muriel's Wedding,6.9,104.0
141,"{'id': 3167, 'name': 'Ace Ventura Collection', 'poster_path': '/qCxH543pScFed1CycwJ1nVgrkOc.jpg', 'backdrop_path': '/bswWgdDsLu0fhWMYUzLF8XgiK4h.jpg'}",Comedy,Mystery,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",en,107217396.0,Ace Ventura: Pet Detective,6.4,1684.0
142,,Drama,Comedy,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",en,11220670.0,"The Adventures of Priscilla, Queen of the Desert",7.2,174.0
143,,Thriller,Drama,Romance,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,1862805.0,Bitter Moon,7.0,115.0
144,,Action,Comedy,Thriller,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,Bullets Over Broadway,7.0,130.0
145,"{'id': 192492, 'name': 'The Jack Ryan Collection', 'poster_path': '/uCuiExsQDyJagov5aVAyw38YEm.jpg', 'backdrop_path': '/qYlcVBifq5T4wyWV00a5Awq0kUi.jpg'}",Action,Drama,Thriller,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,215887717.0,Clear and Present Danger,6.4,390.0
146,,Drama,Thriller,Crime,Mystery,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",en,117615211.0,The Client,6.4,287.0
147,"{'id': 9436, 'name': 'The Crow Collection', 'poster_path': '/kfU8OZptlBfR5DL9LNGL301Zmlz.jpg', 'backdrop_path': '/6sGKUZfV4g5d2LT4CsG89o0416W.jpg'}",Fantasy,Action,Thriller,,,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,94000000.0,The Crow,7.3,980.0
148,"{'id': 351684, 'name': 'The Flintstones (Live-Action) Collection', 'poster_path': '/v70Luw2mGhib4s0Osw7Ux8rQgBt.jpg', 'backdrop_path': '/qD0rip0E8EcRcjCPcdu5wUknLZJ.jpg'}",Fantasy,Comedy,Family,,,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,341631208.0,The Flintstones,5.0,559.0
149,,Comedy,Drama,Romance,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,677945399.0,Forrest Gump,8.2,8147.0
150,,Comedy,Drama,Romance,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,254700832.0,Four Weddings and a Funeral,6.6,654.0
151,,Comedy,Drama,Romance,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,0.0,It Could Happen to You,6.1,154.0
152,,Adventure,Drama,Family,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",en,0.0,The Jungle Book,5.9,107.0
153,"{'id': 94032, 'name': 'The Lion King Collection', 'poster_path': '/oG1heUs503GV6xBnFhgyYTGWm05.jpg', 'backdrop_path': '/A9IEaj9cPAwEgFnTmteB70oxgJY.jpg'}",Family,Animation,Drama,,,,,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",en,788241776.0,The Lion King,8.0,5520.0
154,"{'id': 8581, 'name': 'A Nightmare on Elm Street Collection', 'poster_path': '/BcgmrOz69AUBRukw5LLGeYsOgo.jpg', 'backdrop_path': '/xDScJToK3YDTZmxNqQ0hFTObeXq.jpg'}",Horror,Thriller,Mystery,Fantasy,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]",en,18090181.0,New Nightmare,6.4,297.0
155,"{'id': 43072, 'name': 'The Mask Collection', 'poster_path': '/pl2vNt9XlxITTgm8wCQ2Y6ThkpT.jpg', 'backdrop_path': '/ucDNm5TJW1ji7kIjnX2SZYm7ATM.jpg'}",Romance,Comedy,Crime,Fantasy,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",en,351583407.0,The Mask,6.6,2550.0
156,,Action,Adventure,Comedy,Drama,Western,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",en,0.0,Maverick,6.6,490.0
157,"{'id': 37139, 'name': 'Naked Gun Collection', 'poster_path': '/qTJ2fbdU2Ru4OGZghQB8MYofkrN.jpg', 'backdrop_path': '/jxSnW02zjKtFnXFK2UzcLH8Ced2.jpg'}",Comedy,Crime,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",en,51132598.0,The Naked Gun 33�뀚: The Final Insult,6.4,535.0
158,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,20079850.0,Reality Bites,6.5,180.0
159,"{'id': 167985, 'name': 'Richie Rich Collection', 'poster_path': None, 'backdrop_path': None}",Comedy,Family,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,0.0,Ri짖hie Ri짖h,5.4,426.0
160,,Action,Adventure,Crime,Thriller,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,The River Wild,6.1,214.0
161,"{'id': 43064, 'name': 'Speed Collection', 'poster_path': '/9poztwq7SXjEETRdWXcJsl58kxV.jpg', 'backdrop_path': '/75mSNcKIkfZSjXDgytC8UFe6vBl.jpg'}",Action,Adventure,Crime,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",en,350448145.0,Speed,6.8,1814.0
162,"{'id': 170452, 'name': 'Timecop Collection', 'poster_path': '/7MzxlFFswI2OB7PifjnyMrrYke5.jpg', 'backdrop_path': '/mIqsp7AFmyTYjJ4N9qv3FhAUz60.jpg'}",Thriller,Science Fiction,Action,Crime,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",en,101646581.0,Timecop,5.5,288.0
163,,Action,Thriller,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,378882411.0,True Lies,6.8,1138.0
164,,Fantasy,,,,,,,"[{'id': 14, 'name': 'Fantasy'}]",en,0.0,Wolf,6.0,221.0
165,,Drama,Action,Western,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",en,25052000.0,Wyatt Earp,6.5,203.0
166,"{'id': 261203, 'name': 'Street Fighter', 'poster_path': '/srmcIOxfqARcnHmgHLVNzzFM2RV.jpg', 'backdrop_path': '/u5w0uNoQDqUkmErqMsh4RVVOgyy.jpg'}",Action,Adventure,Thriller,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",en,99423521.0,Street Fighter,4.1,330.0
167,"{'id': 8050, 'name': 'Highlander Collection', 'poster_path': '/mNIXoyFicGseg9NoG3NHKZolKze.jpg', 'backdrop_path': '/gY5NPUGGJJdaGPlEM6f2pfHNtit.jpg'}",Action,Fantasy,Science Fiction,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",en,36800000.0,Highlander: The Final Dimension,4.5,110.0
168,,Horror,Mystery,Thriller,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,8946600.0,In the Mouth of Madness,7.1,307.0
169,"{'id': 11716, 'name': 'Addams Family Collection', 'poster_path': '/iqAjYCir8x2fc8eeQ2k4qZqOMP1.jpg', 'backdrop_path': '/gS5yZLrSJ6uNbsz17xoxf70X2Ws.jpg'}",Comedy,Family,Fantasy,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,48919043.0,Addams Family Values,6.5,537.0
170,,Drama,Romance,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,32255440.0,The Age of Innocence,7.0,172.0
171,,Comedy,Crime,Music,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10402, 'name': 'Music'}]",en,0.0,Airheads,5.8,222.0
172,"{'id': 85861, 'name': 'Beverly Hills Cop Collection', 'poster_path': '/fjKbHh7GpTARbiLj0RF7zc5iD0G.jpg', 'backdrop_path': '/lhZQuT76B9YcxZIudXZMhhWCKcl.jpg'}",Action,Comedy,Crime,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",en,119208989.0,Beverly Hills Cop III,5.5,445.0
173,,Drama,Action,Thriller,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,30156002.0,Blown Away,6.0,126.0
174,,Horror,Science Fiction,Thriller,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,428868.0,Body Snatchers,5.8,102.0
175,,Drama,Crime,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",en,17287898.0,A Bronx Tale,7.4,447.0
176,,Action,Crime,Drama,Thriller,,,,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,36516012.0,Carlito's Way,7.7,805.0
177,"{'id': 150156, 'name': 'City Slickers Collection', 'poster_path': '/1xHwbqIfBQvxNCkdJwQ5vxFwI5H.jpg', 'backdrop_path': '/qv2Bcy963o42k65v0km97G1ceZ4.jpg'}",Action,Comedy,Drama,Western,,,,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",en,0.0,City Slickers II: The Legend of Curly's Gold,4.9,103.0
178,,Action,Adventure,Thriller,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",en,255000211.0,Cliffhanger,6.1,600.0
179,,Comedy,Science Fiction,Family,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",en,0.0,Coneheads,4.8,228.0
180,,Drama,Mystery,Romance,Thriller,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",en,19726050.0,Color of Night,5.4,117.0
181,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,63000000.0,Dave,6.3,205.0
182,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,7993039.0,Dazed and Confused,7.4,588.0
183,,Crime,Action,Science Fiction,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",en,159055768.0,Demolition Man,6.4,1018.0
184,,Drama,Mystery,Thriller,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,270248367.0,The Firm,6.6,513.0
185,"{'id': 9328, 'name': 'Free Willy Collection', 'poster_path': '/3M2Q9ZDTyFBfi3ohz2gizFmnoL0.jpg', 'backdrop_path': '/aef15QAJ8Kxbh8W5zXqJb1f9Vhw.jpg'}",Family,Adventure,,,,,,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",en,153698625.0,Free Willy,6.0,429.0
186,"{'id': 134011, 'name': 'The Fugitive / U.S. Marshals Collection', 'poster_path': '/idhUzfuEC24PTYhkWasivjoA3O0.jpg', 'backdrop_path': '/9xbrJQoHkTgkXY8oDsTmND0FiEX.jpg'}",Adventure,Action,Thriller,Crime,Mystery,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",en,368875760.0,The Fugitive,7.2,1240.0
187,"{'id': 412680, 'name': 'Hard Target Collection', 'poster_path': '/g7Bc4ik16xOBz21BQOcsxrBL8BO.jpg', 'backdrop_path': '/wcBIwQY888HX1QWpnv43lAujoId.jpg'}",Action,Adventure,Crime,Thriller,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,74189677.0,Hard Target,6.1,237.0
188,"{'id': 52988, 'name': 'Hot Shots! Collection', 'poster_path': '/5uzldxeEVqvdaZhE4uCT9TTz9p1.jpg', 'backdrop_path': '/iGrRouADMV9MbidImsgRORaV3q.jpg'}",Action,Comedy,War,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",en,133752825.0,Hot Shots! Part Deux,6.2,463.0
189,,Romance,Drama,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",en,0.0,The House of the Spirits,6.7,135.0
190,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,0.0,The Hudsucker Proxy,7.1,280.0
191,,Action,Drama,Thriller,Crime,Mystery,,,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",en,176997168.0,In the Line of Fire,6.8,392.0
192,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,65796862.0,In the Name of the Father,7.6,363.0
193,"{'id': 328, 'name': 'Jurassic Park Collection', 'poster_path': '/qIm2nHXLpBBdMxi8dvfrnDkBUDh.jpg', 'backdrop_path': '/pJjIH9QN0OkHFV9eue6XfRVnPkr.jpg'}",Adventure,Science Fiction,,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",en,920100000.0,Jurassic Park,7.6,4956.0
194,,Thriller,Crime,,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,2395231.0,Kalifornia,6.5,209.0
195,,Action,Crime,Drama,Thriller,,,,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,418961.0,Killing Zoe,6.1,111.0
196,,Adventure,Fantasy,Action,Comedy,Family,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,137298489.0,Last Action Hero,6.1,725.0
197,,Drama,Crime,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",en,46405336.0,Malice,5.9,105.0
198,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,24760338.0,The Man without a Face,6.2,125.0
199,,Comedy,Mystery,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",en,11285588.0,Manhattan Murder Mystery,7.1,169.0
200,,Drama,Action,Crime,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",en,27900000.0,Menace II Society,7.2,179.0
201,,Action,Adventure,Drama,Thriller,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,121969216.0,Executive Decision,5.8,261.0
202,,Drama,Romance,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",ja,0.0,In the Realm of the Senses,6.5,112.0
203,,Drama,Comedy,Romance,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,0.0,Much Ado About Nothing,7.2,194.0
204,,Comedy,Drama,Family,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",en,441286195.0,Mrs. Doubtfire,7.0,1638.0
205,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,0.0,Naked,7.5,105.0
206,"{'id': 8580, 'name': 'The Karate Kid Collection', 'poster_path': '/o6h2F0C5eZOy50Q76fNYzc9mvvw.jpg', 'backdrop_path': '/1ok5JGCsDt4Sh3CkFeXh2F2KB7F.jpg'}",Adventure,,,,,,,"[{'id': 12, 'name': 'Adventure'}]",en,15826984.0,The Next Karate Kid,4.8,202.0
207,,Crime,Drama,Thriller,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,135130999.0,A Perfect World,7.2,376.0
208,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,206678440.0,Philadelphia,7.6,1019.0
209,,Drama,Romance,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,116700000.0,The Piano,7.1,290.0
210,,Drama,Romance,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,23237911.0,The Remains of the Day,7.5,213.0
211,,Action,Drama,Thriller,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,107198790.0,Rising Sun,5.8,188.0
212,"{'id': 5547, 'name': 'RoboCop Collection', 'poster_path': '/foJBQb9oEOH0mGh77tXyoxXCfzU.jpg', 'backdrop_path': '/azQScQWHpz5puIV4YeCcqgiT9Tn.jpg'}",Action,Adventure,Crime,Science Fiction,Thriller,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,10696210.0,RoboCop 3,4.2,309.0
213,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,35739755.0,Robin Hood: Men in Tights,6.4,575.0
214,,Action,Drama,Thriller,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,Romper Stomper,6.6,126.0
215,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,22750363.0,Rudy,7.2,187.0
216,,Drama,History,War,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",en,321365567.0,Schindler's List,8.3,4436.0
